chunk_id,text,text_length,meta_filename,meta_page_numbers,meta_title,meta_headings,meta_chunking_strategy
178,"The capability to backup the database is essential for serious work. The Database Backup Scheduler enables to backup the MS Access database automatically once in a precisely specified time interval, so you do not have to be afraid to loose any data. The Database Scheduler uses the standard Windows Scheduled Tasks tool (Start > Control Panel > Scheduled Tasks). Once you schedule a backup, there is only one condition to perform it successfully: The computer must be turned ON at the scheduled time. Configure the backup via the Database > Schedule Database Backup command.",574,NIKON NIS ELEMENTS D Software Manual.pdf,94,6.8.5. Database Backup,6.8.5. Database Backup,balanced
179,"You can browse the database using the built-in Organizer . Use the View > Organizer Layout command (or the to Press the button located in the top right corner of the screen) to display the Organizer . Here you can either browse images saved on the hard disk or browse the database. Switch between the two views by the following buttons:
Files This button switches the pane to show a directory tree and images from the selected folder (and optionally its sub-folders).
Database This button switches the pane to show the database structure and lists images from the currently selected database table.
See 6.7. Organizer [84] for general information about how to use the Organizer.",678,NIKON NIS ELEMENTS D Software Manual.pdf,94,6.8.6. Database View within Organizer,6.8.6. Database View within Organizer,balanced
180,"Figure 6.22. The Database View
· This button displays the detailed information about the selected image. You can switch it off to get additional space to display images.
· The nearby pull-down menu displays the database connection name and enables to switch between active connections.
· The next pull-down menu enables you to select a database table to be displayed.",367,NIKON NIS ELEMENTS D Software Manual.pdf,95,Features Available in the Database View,Features Available in the Database View,balanced
181,"You can insert images to a database by 'drag and drop'. Simply drag the image from a folder and drop it onto the pane, where the database table is opened.",154,NIKON NIS ELEMENTS D Software Manual.pdf,95,Operating with Images,Operating with Images,balanced
182,"NIS-Elements D offers several ways to save an image file, using either:
The File > Save As command The most common way of saving the current image. You can select image format in the Save as type pull-down menu. See also 11.2. Save ND2 as AVI [167].
The File > Open/Save Next > Save Next command This command saves the current image (live or static) automatically according to the settings defined within the general options window. See 6.9.2. Save Next Options [92].
During image-capturing experiments Images and image sequences can be saved automatically during experiments such as ND Acquisition (5.4. About ND Acquisition [59]).",632,NIKON NIS ELEMENTS D Software Manual.pdf,"95, 96",6.9. Saving Image Files,6.9. Saving Image Files,balanced
183,"Because of the security enhancement with the UAC (user account control) of Windows Vista and Windows 7 , it is not possible to save images in those folders that require Windows administrator user rights. Those folders are:
· C:\Windows and subsequent folders
· C:\Users and subsequent folders excluding C:\Users\[login-user-name]
· C:\Program Files and subsequent folders excluding C:\Program Files\ NIS-Elements D \Images",422,NIKON NIS ELEMENTS D Software Manual.pdf,96,6.9.1. Saving Images with UAC,6.9.1. Saving Images with UAC,balanced
184,This window enables you to configure the File > Open/Save Next > Save Next command properties. Run the Edit > Options command and switch to the Save Next tab.,158,NIKON NIS ELEMENTS D Software Manual.pdf,96,6.9.2. Save Next Options,6.9.2. Save Next Options,balanced
185,"Directory, Prefix, Digits, File Format, Compression Defines name of the file that will be automatically generated. Let's assume, that you have selected - Directory: c:\images; Prefix: seq; Digits: 4; File Format: JPEG2000. Then, by pressing Enter (calling the Save Next command), an automatic file named ""seq0001.jp2"" is generated and saved to the ""c:\images"" directory. When pressing Enter again, the file ""seq0002.jp2"" is saved to the same directory etc.
Define Image Info Displays a dialog box, where you can enter some description (jp2 meta-information), that will be saved with every image:
Overwrite/Skip already existing files Allow or deny rewriting of the images already existing in the default save directory.
Save to Database Whenselected, images are being saved to a chosen database table, instead of saving them directly onto disk.
Database If you are already connected to some database, select it from the pull-down menu. Else a dialog window appears, which enables you to connect to any database.
Table Select the database table which the images will be stored to.
Autoincremental field Choose which field of the database will be used to store the generated image descriptions.
The image descriptions are generated according to the Prefix, Digits, Number values. Let's assume, that you define - Prefix: seq; Digits: 4; Number: 20. Then, by pressing Enter , the current image is saved to the selected database table and the automatic image description is put into the Autoin-
cremental field of the table. Its name would be ""seq0020"" in our case. When pressing Enter again, the second record signed ""seq0021"" is created.
External mapping You may create an external *.txt or *.ini file containing mappings that assign table field names to some particular values. These values are automatically filled into the database records when the Save Next command is called. Please, see the comments below for an example.
Note
External mapping example - The *.ini file content may be:
[Table 1] Author=Jack Sparrow Experiment number=12 Sample=Malus silvestris
It means: When saving images to the database table named ""Table 1"", the fields of Author, Experiment number, and Sample will be filled with the specified values.",2224,NIKON NIS ELEMENTS D Software Manual.pdf,"96, 97",Save to File,Save to File,balanced
186,"Show grabbing dialog before saving Before an image is saved the Grabbing dialog box is shown. Selecting this option enables you to define the way of grabbing (with/without a shading correction, averaged etc).
When saving, display Image Info dialog box You can change the default image information (jp2 meta-information) right before saving.
Sound Alert If checked, a short tone from your PC speaker is played every time the Save Next command is used.
Save with annotation and binary layers If checked, images are saved together with the binary and annotation layer.
Change to live after saving an image After saving a single image, a Live image is displayed immediately.
Defaults for this Page Pressing this button restores the default settings of this window. All your changes will be lost.
OK Confirms all the changes and closes the window.
Apply Saves the changes which are applied, bud the window remains opened.
Cancel Discards all the changes and closes the window.
Help Displays relevant help page.",1005,NIKON NIS ELEMENTS D Software Manual.pdf,97,Options,Options,balanced
187,"· The currently displayed image can be quickly closed by pressing the cross button in the top-right corner of the image window.
· The image can be also closed by invoking the File > Close command.
· If you want to close all images, use the Window > Close All command.
· If you try to close an image that has been changed, NIS-Elements D will display a confirmation dialog box, offering to save the changes.
· Use the Window > Close All but Current commandtoclose all opened documents but keep the current one opened.",516,NIKON NIS ELEMENTS D Software Manual.pdf,"97, 98",6.10. Closing Images,6.10. Closing Images,balanced
188,"NIS-Elements D supports a number of standard file formats. In addition, NIS-Elements D uses its own image file format (ND2) to fulfil specific application requirements.
JPEG2000 Format (JP2) An advanced format with optional compression rates. Image calibration, text descriptions, and other meta-data can be saved together with the image in this format.
ND2Format (ND2) This is the special format for storing sequences of images acquired during ND experiments. It contains various information about the hardware settings and the experiment conditions and settings. It also maintains all image layers of course.
Joint Photo Expert Group Format (JFF, JPG, JTF) Standard JPEG files (JPEG File Interchange Format, Progressive JPEG, JPEG Tagged Interchange Format) used in many image processing applications.
Tagged Image File Format (TIFF) This format can save the same amount of meta-data as JPEG2000. TIFF files are larger than JPEG2000 files but are loaded faster. TIFF files have several ways to store image data, therefore there are many versions of TIFF. NIS-Elements D supports the most common TIFF modalities. TIFF image format in NIS-E supports also floating point images.
CompuServe Graphic Interchange Format (GIF) This is a file format commonly used on the Internet. It uses a lossless compression and stores images in 8-bit color scheme. GIF supports single-color transparency and animation. GIF does not support layers or alpha channels.
Portable Network Graphics Format (PNG) This is a replacement for the GIF format. It is a full-featured (non-LZW) compressed format intended for a widespread use without any legal restraints. NIS-Elements D does not support the interlaced version of this format.
Windows Bitmap (BMP) This is the standard Windows file format. This format does not include additional image description information such as author, sample, subject or calibration.
LIM Format (LIM) Developed for the needs of laboratory image analysis software. Nowadays, all its features (and more) are provided by the JPEG 2000 format.
ICS/IDS image sequence ICS/IDS image sequences are generated by some microscopes and consist of two files: the ICS file with information about the sequence; the IDS file containing the image data. The ICS file must be stored in the same directory together with the IDS file.
Caution
ND Images containing multi-point XY dimension cannot be saved to a file in the ICS/IDS format. See also 5.4. About ND Acquisition [59].",2465,NIKON NIS ELEMENTS D Software Manual.pdf,98,6.11. Supported Image Formats,6.11. Supported Image Formats,balanced
189,We can open these files produced by Hamamatsu devices and save the image information to an ND2 file.,100,NIKON NIS ELEMENTS D Software Manual.pdf,99,"NanoZoomer files (NDPI, VMS) (requires:Local Option)","NanoZoomer files (NDPI, VMS) (requires:Local Option)",balanced
190,Nikon ShuttlePix Digital Microscopes produce standard TIFF and JPEG files and save the calibration info to a separate file. NIS-Elements recognizes the calibration file and loads it along with the image data.,208,NIKON NIS ELEMENTS D Software Manual.pdf,99,ShuttlePix files (requires:Local Option),ShuttlePix files (requires:Local Option),balanced
191,"You can decide whether to perform the processing on single RGB channels of the image, or on the intensity component of the image only. The RGB/Intensity setting is global so it is applied to all the other processing commands automatically. When processing a multichannel image, this option is disabled the operation is applied to channels automatically.
Note
In case the command does not open a window where it would be possible to make the choice, the setting from the last performed processing command (the global setting) is applied.",536,NIKON NIS ELEMENTS D Software Manual.pdf,101,7.1.1. Processing On: Intensity/RGB/Channels,7.1.1. Processing On: Intensity/RGB/Channels,balanced
192,A histogram displays frequencies of pixels of a certain intensity value. The intensity values range from 0 to 255 (on 8bit images). A separate curve is created for each color channel. Run the View > Visualization Controls > Histogram command to display the histogram control panel:,281,NIKON NIS ELEMENTS D Software Manual.pdf,101,7.2. Histogram,7.2. Histogram,balanced
193,"Source data of the histogram can be viewed if you swap to the Data tab in the bottom-left corner of the window. The area from where the histogram is calculated can be restricted according to the selected histogram mode:
The data are obtained from the whole image.
The data are obtained from within the probe.
The data are obtained from within the current ROI.
The data are obtained from the image parts under the binary layer.",426,NIKON NIS ELEMENTS D Software Manual.pdf,102,7.2.1. Source Data,7.2.1. Source Data,balanced
194,"The source data or the histogram image can be exported to an external file. Display the Export pulldown menu and select a suitable destination. Click the button to perform the export. The Export ND
histogram button enables to export histogram data of all frames of the current nd2 file. The same destination which is selected in the Export pull-down menu is applied.
Note
Please, see the 8.11. Exporting Results [146] chapter for further details.",446,NIKON NIS ELEMENTS D Software Manual.pdf,102,7.2.2. Export,7.2.2. Export,balanced
195,"The histogram can be zoomed in and out using the zoom buttons on sides of the window. There are also other options to adjust the graph appearance:
Left slider There is a slider along the Frequency axis. Drag it in order to stretch the view of either lower or upper values of the axis.
Auto Scale Vertical Zooms the graph of each channel separately to fit the available area. When this function is ON, the histogram is not proportional.
Auto Scale Horizontal Zooms the graph so that the marginal zero frequencies, if there are some, are excluded from display.
Graph Linear Displays the linear scale on the Y axis.
Graph Logarithmic Displays logarithmic scale on the Y axis.
Show Grid Turns ON/OFF the grid in the background.",723,NIKON NIS ELEMENTS D Software Manual.pdf,103,7.2.3. Histogram Scaling,7.2.3. Histogram Scaling,balanced
196,"If certain amount of pixels with maximum/minimum intensity values (black/white pixels) are spotted in the image, color dots appears above the graph. The color indicates which channel is affected. When you place the mouse cursor over the dots, a tool tip message appears with details about the percentage of under/overexposed pixels. The percentage limit setting is loaded from the LUTs settings (the color dots do not appear unless the set percentage of black/white pixels is exceeded).",486,NIKON NIS ELEMENTS D Software Manual.pdf,103,7.2.4. Overrun Indication,7.2.4. Overrun Indication,balanced
197,"If the overrun concerns more than three channels (considering multi-channel images), only one white dot is displayed instead of many color dots.",144,NIKON NIS ELEMENTS D Software Manual.pdf,103,Note,Note,balanced
198,"You can save the current graph to memory and display it later for comparison with another graph.
Displays memorized graph.
Memorizes the current graph. Only one graph can be memorized at a time. If any graph has already been memorized before, it will be overwritten by the current graph.
Clears the memory.",306,NIKON NIS ELEMENTS D Software Manual.pdf,103,7.2.5. Graph Memorizing,7.2.5. Graph Memorizing,balanced
199,"There are two ways the histogram can be drawn:
· Raw Data -tries to draw the source data precisely to the graph
· Trend Style -interpolates the data so that the histogram lines appear smoother.",193,NIKON NIS ELEMENTS D Software Manual.pdf,104,Drawing Style,Drawing Style,balanced
200,"The graph appearance can be modified. Press the Options button - a window appears where the following settings can be adjusted:
Colors Graph background and axes colors can be selected.
Pen Width Set the width of the histogram(s) line to 1, 2, or 3 pixels.
Fill Graph Area The area below the histogram line can be filled with the channel color.
Graph Area Opacity Select the opacity of the Graph Area color in %.
Vertical/Horizontal AutoScale, Show Grid These options equals the corresponding buttons of the histogram tool bar.
Interpolation method Select the way of drawing the graph line. The Linear (smooth) and Quick (precise) options are available.
AntiAlias Smooths the edges of the graph line.
Horizontal axis always visible If checked, the axis does not leave the graph area while zooming in the graph.",809,NIKON NIS ELEMENTS D Software Manual.pdf,104,Histogram Options Window,Histogram Options Window,balanced
201,"(requires:Automatic Measurement)
Specifying correct threshold limits is a crucial procedure of the automated image analysis. The point is to determine which pixels will and which will not be included in the binary layer and thereby distinguish objects to be analyzed from background. Thresholding can be performed in the following modes:
Note
To display the thresholding control panel, run the View > Analysis Controls > Thresholding command.",442,NIKON NIS ELEMENTS D Software Manual.pdf,104,7.3. Thresholding,7.3. Thresholding,balanced
202,"The RGB thresholding mode is available only if an RGB image is opened. There are two ways how to define the threshold limits, by choosing reference points within the image, or by defining the limit values for each color channel.
To threshold the image use the following tools:
Reset This button erases the threshold settings (no binary objects are created).
Single point threshold tool Select it and click inside the image to define the threshold. The threshold ranges will be adjusted so the selected pixel will fit inside.
3 point circle tool Picks threshold from the radius of 3 pixels.
6 point circle tool Picks threshold from the radius of 6 pixels.
Undo Reverses the previous threshold operation.
Redo Returns the threshold as it had been before the Undo button was used.
Re-threshold image Use this button to update the binary layer according to the current settings. The purpose of this button is to obtain the original binary layer in case it has been modified e.g. by a command from the binary layer.
Keep Updating Binary Press this button to keep the binary layer up-to-date all the time. You may find this function useful especially when thresholding is applied to the live image.
Threshold ND image When an nd2 file is opened, this button appears. Define the threshold limits on the current frame and use the button to apply it on the whole nd2 file.
Full Image/Use ROI If selected, threshold is defined only on the area of the Region Of Interest.
Save / Load Threshold Settings This button invokes a pull-down menu which enables to load/save the current threshold settings from/to an external file (*.threshold).
Zoom Zoom the histogram in/out.
Auto Zoom Zooms the histogram to fit the preview window.
Auto Range Zooms the histogram so that the 'high' and 'low' threshold lines are distinguishable. For example, if a small intensity range is defined on a 16bit image the low and high lines are displayed as one-pixel line. Pressing this button will stretch the histogram in order to display the lines separately.",2026,NIKON NIS ELEMENTS D Software Manual.pdf,"104, 105, 106",7.3.1. RGB Mode,7.3.1. RGB Mode,balanced
203,"1. Select one of the cross hair tools.
2. Left click on the image over a pixel of the image that should be considered part of the threshold/ binary layer. All pixels with similar intensity values of the image will also be highlighted. An outline will also display around the object(s) as well as the building solid colored threshold/ binary layer.
3. Continue to click on areas of the image that should be part of the threshold/ binary layer.
Note
Right-clicking inside the image can be used to swap between the color mode (without the definition window) and overlay mode (with the definition window).",601,NIKON NIS ELEMENTS D Software Manual.pdf,106,How to use the picker tool to threshold an image,How to use the picker tool to threshold an image,balanced
204,"1. Move your mouse cursor over the histogram and hover over the vertical line labeled L (lower limit).Move the vertical line left or right to set the lower limit of the threshold. Use the image and its building threshold to provide feedback on whether the limit is set in the correct place. Accepted areas of the histogram for the threshold are colored gray.
2. Repeat first step with the vertical line labeled H (higher limit)
3. You can combine the histogram with picker tools to create the thresholded image.",511,NIKON NIS ELEMENTS D Software Manual.pdf,106,How to use the histogram to threshold an image,How to use the histogram to threshold an image,balanced
205,"Thresholding parameters can be adjusted very precisely in the following way:
· Threshold limits of each channel can be adjusted by rewriting the values in the top-left/top-right corner of each channel histogram.
· Threshold range of each channel (the colored stripe) can be shifted by mouse. Place the cursor in the middle of the range (a circle appears) and drag it left or right.
· Threshold limits of each channel can be adjusted by mouse. Place the cursor on the edge of the thresholding range and drag it left or right.
The two last behaviors can be further modified by pressing additional keys:
· Move the threshold using the right mouse button - the binary layer in the image is not updated continuously, but is updated only once after the mouse button is released. Such operation saves some computing and therefore is quicker.
· Hold Shift while moving the threshold limits - the threshold adjustment is performed on all channels together (RGB images only).
· Hold Ctrl while moving the threshold limits - both the low and the high threshold limits move in opposite directions.",1085,NIKON NIS ELEMENTS D Software Manual.pdf,"106, 107",Threshold Adjustments,Threshold Adjustments,balanced
206,"Four basic operations can be performed on the binary layer before it is displayed on screen. To turn the operation on, click on the up arrow button in order to define the number of its iterations:
Clean Removes small objects from binary image.
Smooth Smooths the binary image contours.
Fill Holes Fills holes within binary objects.
Separate Separates objects.",359,NIKON NIS ELEMENTS D Software Manual.pdf,107,Binary Operations,Binary Operations,balanced
207,"Size Define size range using min/max value in the edit boxes or using the slider.
Circularity Define circularity range using min/max value in the edit boxes or using the slider.",177,NIKON NIS ELEMENTS D Software Manual.pdf,107,Restrictions,Restrictions,balanced
208,"If thresholding images larger than 5000 x 5000 pixels, a new check box called Preview on selected area only is displayed. This feature enables to display the threshold preview just on a limited area to speed up the thresholding adjustment.",239,NIKON NIS ELEMENTS D Software Manual.pdf,107,Thresholding Large Images,Thresholding Large Images,balanced
209,"To change the color or transparency of the layer, right-click the Overlay button in the general controls toobar in the document window. A contextual menu appears, where you can select one of the predefined transparency levels, or run the Colorize Binary Objects command. This command displays the binary objects in several different colors. The algorithm ensures that two neighboring objects are never colored by similar colors.
See 7.5. Mathematical Morphology Basics [109].",475,NIKON NIS ELEMENTS D Software Manual.pdf,107,Changing Appearance of the Threshold Layer,Changing Appearance of the Threshold Layer,balanced
210,"The HSI thresholding mode is available only if an RGB image is opened. The thresholding procedure works the same way as in the RGB mode except that the pixel values are displayed in the HSI (Hue, Saturation, Intensity) color space and that the Saturation and Intensity channels can be switched OFF.
Therefore you can threshold over the H HS , , or HI channels only. Switch the channel off by de-selecting the check box in the top-left corner of the channel histogram.",467,NIKON NIS ELEMENTS D Software Manual.pdf,"107, 108",7.3.2. HSI Mode,7.3.2. HSI Mode,balanced
211,The thresholding procedure works the same way as in the RGB mode except that it is performed on the intensity pixel values.,123,NIKON NIS ELEMENTS D Software Manual.pdf,108,7.3.3. Intensity Mode,7.3.3. Intensity Mode,balanced
212,"The MCH mode is not available when working with a monochromatic (single channel) image. This mode is dedicated to perform threshold on multichannel images, but can be applied to RGB images as well.
· If there are many channels, only one channel histogram is displayed. Switch between the channels by selecting their names from the bottom pull-down menu.
· The binary layer(s) can be displayed in two modes:
1. Each channel can create its own binary layer
2. One layer can be created as an intersection of all channels binaries.",527,NIKON NIS ELEMENTS D Software Manual.pdf,108,7.3.4. MCH Mode,7.3.4. MCH Mode,balanced
213,(requires:Automatic Measurement),32,NIKON NIS ELEMENTS D Software Manual.pdf,108,7.3.5. Thresholding Example,7.3.5. Thresholding Example,balanced
214,"1. Threshold the image using the Intensity Measurement option in the Thresholding control panel.
2. Clean the image to remove detected small non-nuclei areas.
3. Select features to be measured in the Automated Measurement Results control panel. Press the Options button and choose the Select Object Features command. An Object Measurement Setup window appears. Add or remove features you want to measure.
4. Press the Update measurement button in the Automated Measurement Results control panel to measure image features. Overview the results. Press the Store Data button to save the data for future reference.
5. Right click the Turn ROI On/Off button in the right document toolbar. Choose the ROI > Move Binary to ROI command. Each binary object turns into separate ROI.
6. Threshold the cell nucleoli in the nuclei the same way as was already described above using the Thresholding control panel.
7. Measure the thresholded nucleoli using the Update measurement button in the Automated measurement Results control panel. Press the Store Data button to save the data.
8. Group results per ROI: drag the title of the column called RoiID into the grey area above the columns. You can drag and drop any combination of features as well. Results always group according to such selected features.
9. Turn on the graph using the Show Histogram button.
The histogram displays the selected feature of interest. If you want to display different feature - press the right mouse button over the data table on the left and open the Feature of Interest submenu. Select another feature. The histogram recalculates automatically.
1 0 . To get the information about area percentage, select the Field measurement option in the top toolbar of the Automated measurement Results control panel.
Figure 7.7. Example
Field 1 displays results of measurement when measured without ROI. That means % of nucleoli in the entire image.
Field 2 displays results of measurement when measure with ROI on. That means % of nucleoli within the nuclei.
1 1 . You can export the result to various locations using the Export command.",2096,NIKON NIS ELEMENTS D Software Manual.pdf,"108, 109, 110, 111",Step by Step,Step by Step,balanced
215,(requires:Automatic Measurement),32,NIKON NIS ELEMENTS D Software Manual.pdf,112,7.4. Binary Layer,7.4. Binary Layer,balanced
216,"There are the following buttons at the bottom of the right image tool bar.
View Binary This button displays the binary layer only of the image. It can be edited by hand using the binary editor ( Binary > Binary Editor ).
View Overlay The binary layer can be displayed together with the color layer using an overlay mode.
Several binary layers can be created for one color image. Manage them using the View > Analysis Controls > Binary Layers control panel.
View Color This button switches to view the color image (only).
The binary layer, as a result of thresholding, can be modified by hand using the binary layer editor. It is a built-in application providing various drawing tools and morphology commands. Go for the Binary > Binary Editor command or press Tab . New buttons appear on the tool bars:",802,NIKON NIS ELEMENTS D Software Manual.pdf,112,Working with the Binary Layer,Working with the Binary Layer,balanced
217,"The binary image can be modified using various drawing tools. Although the way of use of some tools differs, there are some general principles:
· Make sure you are in the right drawing mode (drawing background /foreground )
· Drawing of any object which has not been completed yet can be canceled by pressing Esc .
· The polygon-like shapes are drawn by clicks of the left mouse button. The right button finishes the shape.
· The automatic drawing tools (threshold, auto detect) have a changeable parameter. It can be modified by + and -keys or by mouse wheel.
· The scene can be magnified by the UP/DOWN arrows when mouse wheel serves another purposes.
· You can drag a magnified image by right mouse button.
· A line width can be set in the top tool bar.
· Hints are displayed in the second top tool bar.",806,NIKON NIS ELEMENTS D Software Manual.pdf,112,7.4.1. Drawing tools,7.4.1. Drawing tools,balanced
218,"When in overlay mode:
· The Insert key switches between predefined overlay colors.
· Ctrl + Up/Down increases/decreases the binary layer transparency.",150,NIKON NIS ELEMENTS D Software Manual.pdf,"112, 113",Binary Layer Color and Transparency,Binary Layer Color and Transparency,balanced
219,"Single binary objects can be erased in the following way:
· Run View > Analysis Controls > Binary Toolbar .
· Select the Delete Object tool from the toolbar.
· Click inside the objects to be erased.",198,NIKON NIS ELEMENTS D Software Manual.pdf,113,Erasing Single objects,Erasing Single objects,balanced
220,An arbitrary number of binary layers can be created within one image. Click this Create New Binary Layer button in the image tool bar to add a new binary layer. The binary layer that you are currently editing can be selected in the nearby pull-down menu. Binary layers can be managed from the View > Analysis Controls > Binary Layers control panel.,348,NIKON NIS ELEMENTS D Software Manual.pdf,113,Multiple Binary Layers,Multiple Binary Layers,balanced
221,"(requires:Automatic Measurement)
The binary image as a result of thresholding often needs to be modified before a measurement is performed. Edges of the objects can be smoothed, holes in the objects filled etc. by using the mathematical morphology commands.
Note
'Image Analysis and Mathematical Morphology' by J. Serra (Academic Press, London, 1982) was used as a reference publication for the following overview.
The basic processes of mathematical morphology are: erosion, dilation, open, close and homotopic transformations.
Erosion After performing erosion, the objects shrink. Marginal pixels of the objects are subtracted. If an object or a narrow shape is thinner than the border to be subtracted, they disappear from the image.
Dilation After performing dilation, the objects enlarge. Pixels are added around the objects. If the distance between two objects is shorter than twice the thickness of the border to be added, these objects become merge together. If a hole is smaller than twice the thickness of the border, it disappears from the image.
Open Open is erosion followed by dilation so the size of the objects is not significantly affected. Contours are smoothed, small objects are suppressed and gently connected, particles are disconnected.
Close Close is dilation followed by erosion so the size of objects is not significantly affected. Contours are smoothed, small holes and small depressions are suppressed. Very close objects may be connected together.
Clean This transformation is also called geodesic opening. The image is eroded first so small objects disappear. Then, the remaining eroded objects are reconstructed to their original size and shape. The advantage of this algorithm is that small objects disappear but the rest of the image is not affected.
Fill Holes Fills the holes inside objects. This transformation is handy when objects have a rich inner structure with intensities typical for background. After applying the Fill Holes transformation, objects become homogeneous.
Contour This transformation converts objects into their contours.
Smooth Smooth affects rough edges of the objects makes them smooth.
MorphoSeparate Objects This transformation detects standalone objects that are connected together and isolates them.",2262,NIKON NIS ELEMENTS D Software Manual.pdf,"113, 114",7.5. Mathematical Morphology Basics,7.5. Mathematical Morphology Basics,balanced
222,"Applying the above mentioned transformations has some limitations due to digital images rasterization.
Whenspeaking about binary image processing, a binary image is a set of pixels where values 1 represent objects and values 0 represent background. In the square grid of the image, two possible connectivities can be used for processing - the 8-connectivity or the 4-connectivity. Look at the picture below. If the 8connectivity is used, the two pixels represent one object. If the 4-connectivity is applied, there are two objects in the picture. NIS-Elements D works with the 8-connectivity model, so all pixels neighboring by the corner belong to one object.",660,NIKON NIS ELEMENTS D Software Manual.pdf,114,7.5.1. Connectivity,7.5.1. Connectivity,balanced
223,"When applying Erosion, Dilation, Opening or Closing, one of the parameters which determines the transformation result is the selection of kernel (structuring element, matrix) type. There are the following kernels used in NIS-Elements D :
The bright pixel in the center or near the center of the kernel represents its 'midpoint'.",328,NIKON NIS ELEMENTS D Software Manual.pdf,114,7.5.2. Structuring Element = Kernel = Matrix,7.5.2. Structuring Element = Kernel = Matrix,balanced
224,"Let's assume 1 and 0 represent object(1) and background(0) pixels of the binary layer. You can imagine the erosion as the following algorithm:
Move the midpoint of the kernel to every point of the image. Each time, look at the neighboring pixels of the kernel and make the following decision:
· If there are object(1) pixels in all the positions of the kernel, set the midpoint to object(1).
· If there is at least one background(0) pixel in the kernel, set the midpoint to background(0).",488,NIKON NIS ELEMENTS D Software Manual.pdf,115,Example 7.1. Erosion,Example 7.1. Erosion,balanced
225,"You can imagine the dilation as the following algorithm:
Move the midpoint of the kernel to every point of the image. Each time, look at the neighboring pixels of the kernel and make the following decision:
· If there is at least one object(1) pixel in any position of the kernel, set the midpoint to object(1).
· If there are background(0) pixels in all the positions of the kernel, set the midpoint to background(0).",418,NIKON NIS ELEMENTS D Software Manual.pdf,115,Example 7.2. Dilation,Example 7.2. Dilation,balanced
226,"Openis performed by eroding the image and then applying a dilation to the eroded image. On the contrary, Closing is performed as a dilation followed by erosion.",160,NIKON NIS ELEMENTS D Software Manual.pdf,115,Example 7.3. Open and Close,Example 7.3. Open and Close,balanced
227,"If the midpoint is not in the center, applying erosions or dilations by odd number of iterations causes image to shift by 1 pixel. Normally, the total image shift would be determined by the number of Iterations (in pixels). NIS-Elements D eliminates this shift: it changes the position of the midpoint 1 pixel downrightwards within the kernel for even operations. For opening and closing it is possible to eliminate this shift totally. However, if you run the erode or dilate processes again and again using the kernel with even dimensions and odd number of iterations, then the shift becomes significant.",605,NIKON NIS ELEMENTS D Software Manual.pdf,115,Repetition issues,Repetition issues,balanced
228,"Please see the following examples of some of the binary functions applied to an image. In the following sequence of images, the functions were applied subsequently:
Example 7.4. Functions applied subsequently",208,NIKON NIS ELEMENTS D Software Manual.pdf,"115, 116",7.5.3. Mathematical Morphology Examples,7.5.3. Mathematical Morphology Examples,balanced
229,"In laboratory imaging experiments, users are often interested in just a part of the image. To define such an interesting part of the image we use one or more Regions of Interest (ROIs). These regions are used
later in analysis and measurements.
Note
Do not confuse image ROIs with Camera ROI which is used to reduce the active area to just a part of the camera sensor (CCD or CMOS). Such reduction usually results in higher frame rate. See 5.3. Camera ROI [57].",461,NIKON NIS ELEMENTS D Software Manual.pdf,"116, 117",7.6. Regions of Interest - ROIs,7.6. Regions of Interest - ROIs,balanced
230,"Individual ROIs (ROI objects) are 2D objects. They can have different shape: rectangular, elliptical polygonal or bezier. One shape can be created with one or more tools. For instance polygon ROI can be defined using both 'Draw Polygonal ROI' and 'Autodetect ROI'.
In case of an ND file which has time axis (e.g. time-lapse) individual ROI objects can be defined as 'Global ' or as 'Changing over time'. Global objects do not change any of their characteristics over time. Objects that are defined as changing over time can change their position and shape in time (however objects cannot change their shape - e.g. from ellipse to polygon). This feature is useful for track moving or warping objects.
In case of Multi Point nd2 file there is one more option: ROI can be defined per Multi Point (which is the default). It means that ROIs from one point are completely independent of ROIs defined on the other point (even if they have the same number). This applies also to ROIs defined as 'Changing over Time' (in case the image has time axis too). On the other hand if the ROI is changed to a 'Global' it will be shared among all points of the Multi Point set.
Depending on the application purposes ROI objects can have different usage. NIS can handle 'Background ROIs', 'Reference ROIs', 'Stimulation ROIs' and 'Standard ROIs'.",1327,NIKON NIS ELEMENTS D Software Manual.pdf,117,7.6.1. Types of ROI,7.6.1. Types of ROI,balanced
