chunk_id,text,text_length,meta_filename,meta_page_numbers,meta_title,meta_headings,meta_chunking_strategy
739,"The capability to backup the database is essential for serious work. The Database Backup Scheduler enables to backup the MS Access database automatically once in a precisely specified time interval, so you do not have to be afraid to loose any data. The Database Scheduler uses the standard Windows Scheduled Tasks tool (Start > Control Panel > Scheduled Tasks). Once you schedule a backup, there is only one condition to perform it successfully: The computer must be turned ON at the scheduled time. Configure the backup via the Database > Schedule Database Backup command.",574,NIKON NIS ELEMENTS D Software Manual.pdf,94,6.8.5. Database Backup,6.8.5. Database Backup,hierarchical
740,You can browse the database using the built-in Organizer . Use the View > Organizer Layout command (or the to Press the button located in the top right corner of the screen) to display the Organizer . Here you can either browse images saved on the hard disk or browse the database. Switch between the two views by the following buttons:,336,NIKON NIS ELEMENTS D Software Manual.pdf,94,6.8.6. Database View within Organizer,6.8.6. Database View within Organizer,hierarchical
741,Files This button switches the pane to show a directory tree and images from the selected folder (and optionally its sub-folders).,130,NIKON NIS ELEMENTS D Software Manual.pdf,94,6.8.6. Database View within Organizer,6.8.6. Database View within Organizer,hierarchical
742,Database This button switches the pane to show the database structure and lists images from the currently selected database table.,130,NIKON NIS ELEMENTS D Software Manual.pdf,94,6.8.6. Database View within Organizer,6.8.6. Database View within Organizer,hierarchical
743,See 6.7. Organizer [84] for general information about how to use the Organizer.,79,NIKON NIS ELEMENTS D Software Manual.pdf,94,6.8.6. Database View within Organizer,6.8.6. Database View within Organizer,hierarchical
744,Figure 6.22. The Database View,30,NIKON NIS ELEMENTS D Software Manual.pdf,95,Features Available in the Database View,Features Available in the Database View,hierarchical
745,"· This button displays the detailed information about the selected image. You can switch it off to get additional space to display images.
· The nearby pull-down menu displays the database connection name and enables to switch between active connections.
· The next pull-down menu enables you to select a database table to be displayed.",336,NIKON NIS ELEMENTS D Software Manual.pdf,95,Features Available in the Database View,Features Available in the Database View,hierarchical
746,"You can insert images to a database by 'drag and drop'. Simply drag the image from a folder and drop it onto the pane, where the database table is opened.",154,NIKON NIS ELEMENTS D Software Manual.pdf,95,Operating with Images,Operating with Images,hierarchical
747,"NIS-Elements D offers several ways to save an image file, using either:",71,NIKON NIS ELEMENTS D Software Manual.pdf,95,6.9. Saving Image Files,6.9. Saving Image Files,hierarchical
748,The File > Save As command The most common way of saving the current image. You can select image format in the Save as type pull-down menu. See also 11.2. Save ND2 as AVI [167].,177,NIKON NIS ELEMENTS D Software Manual.pdf,95,6.9. Saving Image Files,6.9. Saving Image Files,hierarchical
749,The File > Open/Save Next > Save Next command This command saves the current image (live or static) automatically according to the settings defined within the general options window. See 6.9.2. Save Next Options [92].,217,NIKON NIS ELEMENTS D Software Manual.pdf,95,6.9. Saving Image Files,6.9. Saving Image Files,hierarchical
750,During image-capturing experiments Images and image sequences can be saved automatically during experiments such as ND Acquisition (5.4. About ND Acquisition [59]).,164,NIKON NIS ELEMENTS D Software Manual.pdf,96,6.9. Saving Image Files,6.9. Saving Image Files,hierarchical
751,"Because of the security enhancement with the UAC (user account control) of Windows Vista and Windows 7 , it is not possible to save images in those folders that require Windows administrator user rights. Those folders are:",222,NIKON NIS ELEMENTS D Software Manual.pdf,96,6.9.1. Saving Images with UAC,6.9.1. Saving Images with UAC,hierarchical
752,"· C:\Windows and subsequent folders
· C:\Users and subsequent folders excluding C:\Users\[login-user-name]
· C:\Program Files and subsequent folders excluding C:\Program Files\ NIS-Elements D \Images",199,NIKON NIS ELEMENTS D Software Manual.pdf,96,6.9.1. Saving Images with UAC,6.9.1. Saving Images with UAC,hierarchical
753,This window enables you to configure the File > Open/Save Next > Save Next command properties. Run the Edit > Options command and switch to the Save Next tab.,158,NIKON NIS ELEMENTS D Software Manual.pdf,96,6.9.2. Save Next Options,6.9.2. Save Next Options,hierarchical
754,"Directory, Prefix, Digits, File Format, Compression Defines name of the file that will be automatically generated. Let's assume, that you have selected - Directory: c:\images; Prefix: seq; Digits: 4; File Format: JPEG2000. Then, by pressing Enter (calling the Save Next command), an automatic file named ""seq0001.jp2"" is generated and saved to the ""c:\images"" directory. When pressing Enter again, the file ""seq0002.jp2"" is saved to the same directory etc.",456,NIKON NIS ELEMENTS D Software Manual.pdf,96,Save to File,Save to File,hierarchical
755,"Define Image Info Displays a dialog box, where you can enter some description (jp2 meta-information), that will be saved with every image:",138,NIKON NIS ELEMENTS D Software Manual.pdf,96,Save to File,Save to File,hierarchical
756,Overwrite/Skip already existing files Allow or deny rewriting of the images already existing in the default save directory.,123,NIKON NIS ELEMENTS D Software Manual.pdf,96,Save to File,Save to File,hierarchical
757,"Save to Database Whenselected, images are being saved to a chosen database table, instead of saving them directly onto disk.",124,NIKON NIS ELEMENTS D Software Manual.pdf,96,Save to File,Save to File,hierarchical
758,"Database If you are already connected to some database, select it from the pull-down menu. Else a dialog window appears, which enables you to connect to any database.",166,NIKON NIS ELEMENTS D Software Manual.pdf,96,Save to File,Save to File,hierarchical
759,Table Select the database table which the images will be stored to.,67,NIKON NIS ELEMENTS D Software Manual.pdf,96,Save to File,Save to File,hierarchical
760,Autoincremental field Choose which field of the database will be used to store the generated image descriptions.,112,NIKON NIS ELEMENTS D Software Manual.pdf,96,Save to File,Save to File,hierarchical
761,"The image descriptions are generated according to the Prefix, Digits, Number values. Let's assume, that you define - Prefix: seq; Digits: 4; Number: 20. Then, by pressing Enter , the current image is saved to the selected database table and the automatic image description is put into the Autoin-",296,NIKON NIS ELEMENTS D Software Manual.pdf,96,Save to File,Save to File,hierarchical
762,"cremental field of the table. Its name would be ""seq0020"" in our case. When pressing Enter again, the second record signed ""seq0021"" is created.",144,NIKON NIS ELEMENTS D Software Manual.pdf,97,Save to File,Save to File,hierarchical
763,"External mapping You may create an external *.txt or *.ini file containing mappings that assign table field names to some particular values. These values are automatically filled into the database records when the Save Next command is called. Please, see the comments below for an example.",289,NIKON NIS ELEMENTS D Software Manual.pdf,97,Save to File,Save to File,hierarchical
764,Note,4,NIKON NIS ELEMENTS D Software Manual.pdf,97,Save to File,Save to File,hierarchical
765,External mapping example - The *.ini file content may be:,57,NIKON NIS ELEMENTS D Software Manual.pdf,97,Save to File,Save to File,hierarchical
766,[Table 1] Author=Jack Sparrow Experiment number=12 Sample=Malus silvestris,74,NIKON NIS ELEMENTS D Software Manual.pdf,97,Save to File,Save to File,hierarchical
767,"It means: When saving images to the database table named ""Table 1"", the fields of Author, Experiment number, and Sample will be filled with the specified values.",161,NIKON NIS ELEMENTS D Software Manual.pdf,97,Save to File,Save to File,hierarchical
768,"Show grabbing dialog before saving Before an image is saved the Grabbing dialog box is shown. Selecting this option enables you to define the way of grabbing (with/without a shading correction, averaged etc).",208,NIKON NIS ELEMENTS D Software Manual.pdf,97,Options,Options,hierarchical
769,"When saving, display Image Info dialog box You can change the default image information (jp2 meta-information) right before saving.",131,NIKON NIS ELEMENTS D Software Manual.pdf,97,Options,Options,hierarchical
770,"Sound Alert If checked, a short tone from your PC speaker is played every time the Save Next command is used.",109,NIKON NIS ELEMENTS D Software Manual.pdf,97,Options,Options,hierarchical
771,"Save with annotation and binary layers If checked, images are saved together with the binary and annotation layer.",114,NIKON NIS ELEMENTS D Software Manual.pdf,97,Options,Options,hierarchical
772,"Change to live after saving an image After saving a single image, a Live image is displayed immediately.",104,NIKON NIS ELEMENTS D Software Manual.pdf,97,Options,Options,hierarchical
773,Defaults for this Page Pressing this button restores the default settings of this window. All your changes will be lost.,120,NIKON NIS ELEMENTS D Software Manual.pdf,97,Options,Options,hierarchical
774,OK Confirms all the changes and closes the window.,50,NIKON NIS ELEMENTS D Software Manual.pdf,97,Options,Options,hierarchical
775,"Apply Saves the changes which are applied, bud the window remains opened.",73,NIKON NIS ELEMENTS D Software Manual.pdf,97,Options,Options,hierarchical
776,Cancel Discards all the changes and closes the window.,54,NIKON NIS ELEMENTS D Software Manual.pdf,97,Options,Options,hierarchical
777,Help Displays relevant help page.,33,NIKON NIS ELEMENTS D Software Manual.pdf,97,Options,Options,hierarchical
778,"· The currently displayed image can be quickly closed by pressing the cross button in the top-right corner of the image window.
· The image can be also closed by invoking the File > Close command.
· If you want to close all images, use the Window > Close All command.
· If you try to close an image that has been changed, NIS-Elements D will display a confirmation dialog box, offering to save the changes.
· Use the Window > Close All but Current commandtoclose all opened documents but keep the current one opened.",516,NIKON NIS ELEMENTS D Software Manual.pdf,"97, 98",6.10. Closing Images,6.10. Closing Images,hierarchical
779,"NIS-Elements D supports a number of standard file formats. In addition, NIS-Elements D uses its own image file format (ND2) to fulfil specific application requirements.",168,NIKON NIS ELEMENTS D Software Manual.pdf,98,6.11. Supported Image Formats,6.11. Supported Image Formats,hierarchical
780,"JPEG2000 Format (JP2) An advanced format with optional compression rates. Image calibration, text descriptions, and other meta-data can be saved together with the image in this format.",184,NIKON NIS ELEMENTS D Software Manual.pdf,98,6.11. Supported Image Formats,6.11. Supported Image Formats,hierarchical
781,ND2Format (ND2) This is the special format for storing sequences of images acquired during ND experiments. It contains various information about the hardware settings and the experiment conditions and settings. It also maintains all image layers of course.,256,NIKON NIS ELEMENTS D Software Manual.pdf,98,6.11. Supported Image Formats,6.11. Supported Image Formats,hierarchical
782,"Joint Photo Expert Group Format (JFF, JPG, JTF) Standard JPEG files (JPEG File Interchange Format, Progressive JPEG, JPEG Tagged Interchange Format) used in many image processing applications.",192,NIKON NIS ELEMENTS D Software Manual.pdf,98,6.11. Supported Image Formats,6.11. Supported Image Formats,hierarchical
783,"Tagged Image File Format (TIFF) This format can save the same amount of meta-data as JPEG2000. TIFF files are larger than JPEG2000 files but are loaded faster. TIFF files have several ways to store image data, therefore there are many versions of TIFF. NIS-Elements D supports the most common TIFF modalities. TIFF image format in NIS-E supports also floating point images.",373,NIKON NIS ELEMENTS D Software Manual.pdf,98,6.11. Supported Image Formats,6.11. Supported Image Formats,hierarchical
784,CompuServe Graphic Interchange Format (GIF) This is a file format commonly used on the Internet. It uses a lossless compression and stores images in 8-bit color scheme. GIF supports single-color transparency and animation. GIF does not support layers or alpha channels.,269,NIKON NIS ELEMENTS D Software Manual.pdf,98,6.11. Supported Image Formats,6.11. Supported Image Formats,hierarchical
785,Portable Network Graphics Format (PNG) This is a replacement for the GIF format. It is a full-featured (non-LZW) compressed format intended for a widespread use without any legal restraints. NIS-Elements D does not support the interlaced version of this format.,261,NIKON NIS ELEMENTS D Software Manual.pdf,98,6.11. Supported Image Formats,6.11. Supported Image Formats,hierarchical
786,"Windows Bitmap (BMP) This is the standard Windows file format. This format does not include additional image description information such as author, sample, subject or calibration.",180,NIKON NIS ELEMENTS D Software Manual.pdf,98,6.11. Supported Image Formats,6.11. Supported Image Formats,hierarchical
787,"LIM Format (LIM) Developed for the needs of laboratory image analysis software. Nowadays, all its features (and more) are provided by the JPEG 2000 format.",155,NIKON NIS ELEMENTS D Software Manual.pdf,98,6.11. Supported Image Formats,6.11. Supported Image Formats,hierarchical
788,ICS/IDS image sequence ICS/IDS image sequences are generated by some microscopes and consist of two files: the ICS file with information about the sequence; the IDS file containing the image data. The ICS file must be stored in the same directory together with the IDS file.,274,NIKON NIS ELEMENTS D Software Manual.pdf,98,6.11. Supported Image Formats,6.11. Supported Image Formats,hierarchical
789,Caution,7,NIKON NIS ELEMENTS D Software Manual.pdf,98,6.11. Supported Image Formats,6.11. Supported Image Formats,hierarchical
790,ND Images containing multi-point XY dimension cannot be saved to a file in the ICS/IDS format. See also 5.4. About ND Acquisition [59].,135,NIKON NIS ELEMENTS D Software Manual.pdf,98,6.11. Supported Image Formats,6.11. Supported Image Formats,hierarchical
791,We can open these files produced by Hamamatsu devices and save the image information to an ND2 file.,100,NIKON NIS ELEMENTS D Software Manual.pdf,99,"NanoZoomer files (NDPI, VMS) (requires:Local Option)","NanoZoomer files (NDPI, VMS) (requires:Local Option)",hierarchical
792,Nikon ShuttlePix Digital Microscopes produce standard TIFF and JPEG files and save the calibration info to a separate file. NIS-Elements recognizes the calibration file and loads it along with the image data.,208,NIKON NIS ELEMENTS D Software Manual.pdf,99,ShuttlePix files (requires:Local Option),ShuttlePix files (requires:Local Option),hierarchical
793,"You can decide whether to perform the processing on single RGB channels of the image, or on the intensity component of the image only. The RGB/Intensity setting is global so it is applied to all the other processing commands automatically. When processing a multichannel image, this option is disabled the operation is applied to channels automatically.",353,NIKON NIS ELEMENTS D Software Manual.pdf,101,7.1.1. Processing On: Intensity/RGB/Channels,7.1.1. Processing On: Intensity/RGB/Channels,hierarchical
794,Note,4,NIKON NIS ELEMENTS D Software Manual.pdf,101,7.1.1. Processing On: Intensity/RGB/Channels,7.1.1. Processing On: Intensity/RGB/Channels,hierarchical
795,"In case the command does not open a window where it would be possible to make the choice, the setting from the last performed processing command (the global setting) is applied.",177,NIKON NIS ELEMENTS D Software Manual.pdf,101,7.1.1. Processing On: Intensity/RGB/Channels,7.1.1. Processing On: Intensity/RGB/Channels,hierarchical
796,A histogram displays frequencies of pixels of a certain intensity value. The intensity values range from 0 to 255 (on 8bit images). A separate curve is created for each color channel. Run the View > Visualization Controls > Histogram command to display the histogram control panel:,281,NIKON NIS ELEMENTS D Software Manual.pdf,101,7.2. Histogram,7.2. Histogram,hierarchical
797,Source data of the histogram can be viewed if you swap to the Data tab in the bottom-left corner of the window. The area from where the histogram is calculated can be restricted according to the selected histogram mode:,219,NIKON NIS ELEMENTS D Software Manual.pdf,102,7.2.1. Source Data,7.2.1. Source Data,hierarchical
798,"The data are obtained from the whole image.
The data are obtained from within the probe.
The data are obtained from within the current ROI.
The data are obtained from the image parts under the binary layer.",206,NIKON NIS ELEMENTS D Software Manual.pdf,102,7.2.1. Source Data,7.2.1. Source Data,hierarchical
799,The source data or the histogram image can be exported to an external file. Display the Export pulldown menu and select a suitable destination. Click the button to perform the export. The Export ND,197,NIKON NIS ELEMENTS D Software Manual.pdf,102,7.2.2. Export,7.2.2. Export,hierarchical
800,histogram button enables to export histogram data of all frames of the current nd2 file. The same destination which is selected in the Export pull-down menu is applied.,168,NIKON NIS ELEMENTS D Software Manual.pdf,102,7.2.2. Export,7.2.2. Export,hierarchical
801,Note,4,NIKON NIS ELEMENTS D Software Manual.pdf,102,7.2.2. Export,7.2.2. Export,hierarchical
802,"Please, see the 8.11. Exporting Results [146] chapter for further details.",74,NIKON NIS ELEMENTS D Software Manual.pdf,102,7.2.2. Export,7.2.2. Export,hierarchical
803,The histogram can be zoomed in and out using the zoom buttons on sides of the window. There are also other options to adjust the graph appearance:,146,NIKON NIS ELEMENTS D Software Manual.pdf,103,7.2.3. Histogram Scaling,7.2.3. Histogram Scaling,hierarchical
804,Left slider There is a slider along the Frequency axis. Drag it in order to stretch the view of either lower or upper values of the axis.,137,NIKON NIS ELEMENTS D Software Manual.pdf,103,7.2.3. Histogram Scaling,7.2.3. Histogram Scaling,hierarchical
805,"Auto Scale Vertical Zooms the graph of each channel separately to fit the available area. When this function is ON, the histogram is not proportional.",150,NIKON NIS ELEMENTS D Software Manual.pdf,103,7.2.3. Histogram Scaling,7.2.3. Histogram Scaling,hierarchical
806,"Auto Scale Horizontal Zooms the graph so that the marginal zero frequencies, if there are some, are excluded from display.",122,NIKON NIS ELEMENTS D Software Manual.pdf,103,7.2.3. Histogram Scaling,7.2.3. Histogram Scaling,hierarchical
807,Graph Linear Displays the linear scale on the Y axis.,53,NIKON NIS ELEMENTS D Software Manual.pdf,103,7.2.3. Histogram Scaling,7.2.3. Histogram Scaling,hierarchical
808,Graph Logarithmic Displays logarithmic scale on the Y axis.,59,NIKON NIS ELEMENTS D Software Manual.pdf,103,7.2.3. Histogram Scaling,7.2.3. Histogram Scaling,hierarchical
809,Show Grid Turns ON/OFF the grid in the background.,50,NIKON NIS ELEMENTS D Software Manual.pdf,103,7.2.3. Histogram Scaling,7.2.3. Histogram Scaling,hierarchical
810,"If certain amount of pixels with maximum/minimum intensity values (black/white pixels) are spotted in the image, color dots appears above the graph. The color indicates which channel is affected. When you place the mouse cursor over the dots, a tool tip message appears with details about the percentage of under/overexposed pixels. The percentage limit setting is loaded from the LUTs settings (the color dots do not appear unless the set percentage of black/white pixels is exceeded).",486,NIKON NIS ELEMENTS D Software Manual.pdf,103,7.2.4. Overrun Indication,7.2.4. Overrun Indication,hierarchical
811,"If the overrun concerns more than three channels (considering multi-channel images), only one white dot is displayed instead of many color dots.",144,NIKON NIS ELEMENTS D Software Manual.pdf,103,Note,Note,hierarchical
812,You can save the current graph to memory and display it later for comparison with another graph.,96,NIKON NIS ELEMENTS D Software Manual.pdf,103,7.2.5. Graph Memorizing,7.2.5. Graph Memorizing,hierarchical
813,Displays memorized graph.,25,NIKON NIS ELEMENTS D Software Manual.pdf,103,7.2.5. Graph Memorizing,7.2.5. Graph Memorizing,hierarchical
814,"Memorizes the current graph. Only one graph can be memorized at a time. If any graph has already been memorized before, it will be overwritten by the current graph.",164,NIKON NIS ELEMENTS D Software Manual.pdf,103,7.2.5. Graph Memorizing,7.2.5. Graph Memorizing,hierarchical
815,Clears the memory.,18,NIKON NIS ELEMENTS D Software Manual.pdf,103,7.2.5. Graph Memorizing,7.2.5. Graph Memorizing,hierarchical
816,There are two ways the histogram can be drawn:,46,NIKON NIS ELEMENTS D Software Manual.pdf,104,Drawing Style,Drawing Style,hierarchical
817,"· Raw Data -tries to draw the source data precisely to the graph
· Trend Style -interpolates the data so that the histogram lines appear smoother.",146,NIKON NIS ELEMENTS D Software Manual.pdf,104,Drawing Style,Drawing Style,hierarchical
818,The graph appearance can be modified. Press the Options button - a window appears where the following settings can be adjusted:,127,NIKON NIS ELEMENTS D Software Manual.pdf,104,Histogram Options Window,Histogram Options Window,hierarchical
819,Colors Graph background and axes colors can be selected.,56,NIKON NIS ELEMENTS D Software Manual.pdf,104,Histogram Options Window,Histogram Options Window,hierarchical
820,"Pen Width Set the width of the histogram(s) line to 1, 2, or 3 pixels.",70,NIKON NIS ELEMENTS D Software Manual.pdf,104,Histogram Options Window,Histogram Options Window,hierarchical
821,Fill Graph Area The area below the histogram line can be filled with the channel color.,87,NIKON NIS ELEMENTS D Software Manual.pdf,104,Histogram Options Window,Histogram Options Window,hierarchical
822,Graph Area Opacity Select the opacity of the Graph Area color in %.,67,NIKON NIS ELEMENTS D Software Manual.pdf,104,Histogram Options Window,Histogram Options Window,hierarchical
823,"Vertical/Horizontal AutoScale, Show Grid These options equals the corresponding buttons of the histogram tool bar.",114,NIKON NIS ELEMENTS D Software Manual.pdf,104,Histogram Options Window,Histogram Options Window,hierarchical
824,Interpolation method Select the way of drawing the graph line. The Linear (smooth) and Quick (precise) options are available.,125,NIKON NIS ELEMENTS D Software Manual.pdf,104,Histogram Options Window,Histogram Options Window,hierarchical
825,AntiAlias Smooths the edges of the graph line.,46,NIKON NIS ELEMENTS D Software Manual.pdf,104,Histogram Options Window,Histogram Options Window,hierarchical
826,"Horizontal axis always visible If checked, the axis does not leave the graph area while zooming in the graph.",109,NIKON NIS ELEMENTS D Software Manual.pdf,104,Histogram Options Window,Histogram Options Window,hierarchical
827,(requires:Automatic Measurement),32,NIKON NIS ELEMENTS D Software Manual.pdf,104,7.3. Thresholding,7.3. Thresholding,hierarchical
828,Specifying correct threshold limits is a crucial procedure of the automated image analysis. The point is to determine which pixels will and which will not be included in the binary layer and thereby distinguish objects to be analyzed from background. Thresholding can be performed in the following modes:,304,NIKON NIS ELEMENTS D Software Manual.pdf,104,7.3. Thresholding,7.3. Thresholding,hierarchical
829,Note,4,NIKON NIS ELEMENTS D Software Manual.pdf,104,7.3. Thresholding,7.3. Thresholding,hierarchical
830,"To display the thresholding control panel, run the View > Analysis Controls > Thresholding command.",99,NIKON NIS ELEMENTS D Software Manual.pdf,104,7.3. Thresholding,7.3. Thresholding,hierarchical
831,"The RGB thresholding mode is available only if an RGB image is opened. There are two ways how to define the threshold limits, by choosing reference points within the image, or by defining the limit values for each color channel.",228,NIKON NIS ELEMENTS D Software Manual.pdf,104,7.3.1. RGB Mode,7.3.1. RGB Mode,hierarchical
832,To threshold the image use the following tools:,47,NIKON NIS ELEMENTS D Software Manual.pdf,105,7.3.1. RGB Mode,7.3.1. RGB Mode,hierarchical
833,"Reset This button erases the threshold settings (no binary objects are created).
Single point threshold tool Select it and click inside the image to define the threshold. The threshold ranges will be adjusted so the selected pixel will fit inside.
3 point circle tool Picks threshold from the radius of 3 pixels.
6 point circle tool Picks threshold from the radius of 6 pixels.
Undo Reverses the previous threshold operation.
Redo Returns the threshold as it had been before the Undo button was used.
Re-threshold image Use this button to update the binary layer according to the current settings. The purpose of this button is to obtain the original binary layer in case it has been modified e.g. by a command from the binary layer.
Keep Updating Binary Press this button to keep the binary layer up-to-date all the time. You may find this function useful especially when thresholding is applied to the live image.
Threshold ND image When an nd2 file is opened, this button appears. Define the threshold limits on the current frame and use the button to apply it on the whole nd2 file.
Full Image/Use ROI If selected, threshold is defined only on the area of the Region Of Interest.",1183,NIKON NIS ELEMENTS D Software Manual.pdf,105,7.3.1. RGB Mode,7.3.1. RGB Mode,hierarchical
834,Save / Load Threshold Settings This button invokes a pull-down menu which enables to load/save the current threshold settings from/to an external file (*.threshold).,165,NIKON NIS ELEMENTS D Software Manual.pdf,106,7.3.1. RGB Mode,7.3.1. RGB Mode,hierarchical
835,Zoom Zoom the histogram in/out.,31,NIKON NIS ELEMENTS D Software Manual.pdf,106,7.3.1. RGB Mode,7.3.1. RGB Mode,hierarchical
836,Auto Zoom Zooms the histogram to fit the preview window.,56,NIKON NIS ELEMENTS D Software Manual.pdf,106,7.3.1. RGB Mode,7.3.1. RGB Mode,hierarchical
837,"Auto Range Zooms the histogram so that the 'high' and 'low' threshold lines are distinguishable. For example, if a small intensity range is defined on a 16bit image the low and high lines are displayed as one-pixel line. Pressing this button will stretch the histogram in order to display the lines separately.",310,NIKON NIS ELEMENTS D Software Manual.pdf,106,7.3.1. RGB Mode,7.3.1. RGB Mode,hierarchical
838,1. Select one of the cross hair tools.,38,NIKON NIS ELEMENTS D Software Manual.pdf,106,How to use the picker tool to threshold an image,How to use the picker tool to threshold an image,hierarchical
839,"2. Left click on the image over a pixel of the image that should be considered part of the threshold/ binary layer. All pixels with similar intensity values of the image will also be highlighted. An outline will also display around the object(s) as well as the building solid colored threshold/ binary layer.
3. Continue to click on areas of the image that should be part of the threshold/ binary layer.",403,NIKON NIS ELEMENTS D Software Manual.pdf,106,How to use the picker tool to threshold an image,How to use the picker tool to threshold an image,hierarchical
840,Note,4,NIKON NIS ELEMENTS D Software Manual.pdf,106,How to use the picker tool to threshold an image,How to use the picker tool to threshold an image,hierarchical
841,Right-clicking inside the image can be used to swap between the color mode (without the definition window) and overlay mode (with the definition window).,153,NIKON NIS ELEMENTS D Software Manual.pdf,106,How to use the picker tool to threshold an image,How to use the picker tool to threshold an image,hierarchical
842,"1. Move your mouse cursor over the histogram and hover over the vertical line labeled L (lower limit).Move the vertical line left or right to set the lower limit of the threshold. Use the image and its building threshold to provide feedback on whether the limit is set in the correct place. Accepted areas of the histogram for the threshold are colored gray.
2. Repeat first step with the vertical line labeled H (higher limit)
3. You can combine the histogram with picker tools to create the thresholded image.",511,NIKON NIS ELEMENTS D Software Manual.pdf,106,How to use the histogram to threshold an image,How to use the histogram to threshold an image,hierarchical
843,Thresholding parameters can be adjusted very precisely in the following way:,76,NIKON NIS ELEMENTS D Software Manual.pdf,106,Threshold Adjustments,Threshold Adjustments,hierarchical
844,"· Threshold limits of each channel can be adjusted by rewriting the values in the top-left/top-right corner of each channel histogram.
· Threshold range of each channel (the colored stripe) can be shifted by mouse. Place the cursor in the middle of the range (a circle appears) and drag it left or right.
· Threshold limits of each channel can be adjusted by mouse. Place the cursor on the edge of the thresholding range and drag it left or right.",447,NIKON NIS ELEMENTS D Software Manual.pdf,106,Threshold Adjustments,Threshold Adjustments,hierarchical
845,The two last behaviors can be further modified by pressing additional keys:,75,NIKON NIS ELEMENTS D Software Manual.pdf,106,Threshold Adjustments,Threshold Adjustments,hierarchical
846,"· Move the threshold using the right mouse button - the binary layer in the image is not updated continuously, but is updated only once after the mouse button is released. Such operation saves some computing and therefore is quicker.
· Hold Shift while moving the threshold limits - the threshold adjustment is performed on all channels together (RGB images only).
· Hold Ctrl while moving the threshold limits - both the low and the high threshold limits move in opposite directions.",484,NIKON NIS ELEMENTS D Software Manual.pdf,107,Threshold Adjustments,Threshold Adjustments,hierarchical
847,"Four basic operations can be performed on the binary layer before it is displayed on screen. To turn the operation on, click on the up arrow button in order to define the number of its iterations:",196,NIKON NIS ELEMENTS D Software Manual.pdf,107,Binary Operations,Binary Operations,hierarchical
848,Clean Removes small objects from binary image.,46,NIKON NIS ELEMENTS D Software Manual.pdf,107,Binary Operations,Binary Operations,hierarchical
849,Smooth Smooths the binary image contours.,41,NIKON NIS ELEMENTS D Software Manual.pdf,107,Binary Operations,Binary Operations,hierarchical
850,Fill Holes Fills holes within binary objects.,45,NIKON NIS ELEMENTS D Software Manual.pdf,107,Binary Operations,Binary Operations,hierarchical
851,Separate Separates objects.,27,NIKON NIS ELEMENTS D Software Manual.pdf,107,Binary Operations,Binary Operations,hierarchical
852,Size Define size range using min/max value in the edit boxes or using the slider.,81,NIKON NIS ELEMENTS D Software Manual.pdf,107,Restrictions,Restrictions,hierarchical
853,Circularity Define circularity range using min/max value in the edit boxes or using the slider.,95,NIKON NIS ELEMENTS D Software Manual.pdf,107,Restrictions,Restrictions,hierarchical
854,"If thresholding images larger than 5000 x 5000 pixels, a new check box called Preview on selected area only is displayed. This feature enables to display the threshold preview just on a limited area to speed up the thresholding adjustment.",239,NIKON NIS ELEMENTS D Software Manual.pdf,107,Thresholding Large Images,Thresholding Large Images,hierarchical
855,"To change the color or transparency of the layer, right-click the Overlay button in the general controls toobar in the document window. A contextual menu appears, where you can select one of the predefined transparency levels, or run the Colorize Binary Objects command. This command displays the binary objects in several different colors. The algorithm ensures that two neighboring objects are never colored by similar colors.",428,NIKON NIS ELEMENTS D Software Manual.pdf,107,Changing Appearance of the Threshold Layer,Changing Appearance of the Threshold Layer,hierarchical
856,See 7.5. Mathematical Morphology Basics [109].,46,NIKON NIS ELEMENTS D Software Manual.pdf,107,Changing Appearance of the Threshold Layer,Changing Appearance of the Threshold Layer,hierarchical
857,"The HSI thresholding mode is available only if an RGB image is opened. The thresholding procedure works the same way as in the RGB mode except that the pixel values are displayed in the HSI (Hue, Saturation, Intensity) color space and that the Saturation and Intensity channels can be switched OFF.",298,NIKON NIS ELEMENTS D Software Manual.pdf,107,7.3.2. HSI Mode,7.3.2. HSI Mode,hierarchical
858,"Therefore you can threshold over the H HS , , or HI channels only. Switch the channel off by de-selecting the check box in the top-left corner of the channel histogram.",168,NIKON NIS ELEMENTS D Software Manual.pdf,108,7.3.2. HSI Mode,7.3.2. HSI Mode,hierarchical
859,The thresholding procedure works the same way as in the RGB mode except that it is performed on the intensity pixel values.,123,NIKON NIS ELEMENTS D Software Manual.pdf,108,7.3.3. Intensity Mode,7.3.3. Intensity Mode,hierarchical
860,"The MCH mode is not available when working with a monochromatic (single channel) image. This mode is dedicated to perform threshold on multichannel images, but can be applied to RGB images as well.",197,NIKON NIS ELEMENTS D Software Manual.pdf,108,7.3.4. MCH Mode,7.3.4. MCH Mode,hierarchical
861,"· If there are many channels, only one channel histogram is displayed. Switch between the channels by selecting their names from the bottom pull-down menu.
· The binary layer(s) can be displayed in two modes:
1. Each channel can create its own binary layer
2. One layer can be created as an intersection of all channels binaries.",329,NIKON NIS ELEMENTS D Software Manual.pdf,108,7.3.4. MCH Mode,7.3.4. MCH Mode,hierarchical
862,(requires:Automatic Measurement),32,NIKON NIS ELEMENTS D Software Manual.pdf,108,7.3.5. Thresholding Example,7.3.5. Thresholding Example,hierarchical
