chunk_id,text,text_length,meta_filename,meta_page_numbers,meta_title,meta_headings,meta_chunking_strategy
185,"-Evacuate spill area and prevent others from entering.
-Contact any CNS staff and call 5-5560.
-Utilize the A-frame 'Chemical Spill Keep Away' signs. They are located near spill supplies.
-Remain clear of spill area but stand by to warn others of potential hazards until CNS Emergency Response Team members arrive.
-If directed to evacuate by CNS staff or EHS, proceed directly to the gown room by normal fab routes and stand by for further instructions.
-If the normal route to the gown room is blocked, exit fab through nearest exit, and meet just outside the gowning area.
-Be prepared to provide helpful information to emergency responders, including knowledge of injuries, missing persons, nature of spilled chemical, and activities leading up to the spill.",762,cns-safety-manual.pdf,37,Procedure for spills OUTSIDE of a Wet Bench or any vented enclosure:,Procedure for spills OUTSIDE of a Wet Bench or any vented enclosure:,fine_grained
186,Small (incidental) spills and drips at workstations can be cleaned up by users wearing the appropriate personal protective equipment.,133,cns-safety-manual.pdf,37,Procedure for spills INSIDE a wet bench or fume hood or any other type of vented enclosure:,Procedure for spills INSIDE a wet bench or fume hood or any other type of vented enclosure:,fine_grained
187,"1. Exception: Never pick up a Hydrofluoric acid spill unless it is a dilute solution (<5%) and less than 50 ml. Otherwise call CNS staff and 5-5560.
2. If at any time a CNS user is uncomfortable or uncertain regarding the spill cleanup, call 5-5560 first and then try to contact CNS staff.
3. All Non-incidental spills CALL 5-5560 to activate CNS/EHS ERT for spill response.
4. Spill kits are available in most labs.  In the cleanroom these kits can be found in yellow 5-gallon containers labeled 'Spill Kits'. The kits will be in the main corridor of the cleanroom and in each wet lab. There will be an Acid spill kit, a Base spill kit, and general wipes for solvent spills.
5. Make sure waste is disposed of in a solid container and labeled as hazardous waste.",762,cns-safety-manual.pdf,"37, 38",Procedure for spills INSIDE a wet bench or fume hood or any other type of vented enclosure:,Procedure for spills INSIDE a wet bench or fume hood or any other type of vented enclosure:,fine_grained
188,Figure 4: Contents of chemical spill kit.,41,cns-safety-manual.pdf,38,Procedure for spills INSIDE a wet bench or fume hood or any other type of vented enclosure:,Procedure for spills INSIDE a wet bench or fume hood or any other type of vented enclosure:,fine_grained
189,"Any solid nanoparticle waste must be collected in waste receptacles labeled as 'Contains nano-waste.' Not all nano-waste is designated as hazardous waste. If the nano-waste contains a listed hazardous waste material as a component in it, then it will be designated as hazardous waste. Contact the CNS staff in charge of the area to determine if nano-waste is a hazardous waste. Nano particles in solvents will be treated as liquid hazardous waste. Gloves and wipes contaminated with any nano-waste material will be disposed of in containers labeled with the words 'Contains nano-waste.' Do not dispose of any nanowaste into the regular trash. If not sure what to do with nano-waste, ask CNS staff.",697,cns-safety-manual.pdf,38,Nanoparticle Waste:,Nanoparticle Waste:,fine_grained
190,"1. Immediately use eye wash / safety shower station to flush affected area with water for a minimum of 15 minutes.
2. Remove contaminated clothing while flushing with water.
3. Notify CNS staff and/or have someone call 5-5560 and obtain medical attention.",255,cns-safety-manual.pdf,38,Chemical Exposure First Aid and Response,Chemical Exposure First Aid and Response,fine_grained
191,"1. Immediately rinse the affected skin with water
2. Remove all jewelry and clothing exposed to HF while rinsing in emergency shower for 5 minutes
3. Someone must call 911 and/or Operations Center at (5)-5560. MSDS for HF must be taken with a person.
4. Apply Calgonate (calcium gluconate) to affected area using a clean chemical resistant glove.
5. Take Calgonate Gel with you and apply on the way to the emergency room.",421,cns-safety-manual.pdf,"38, 39",If suspected or confirmed Hydrofluoric Acid exposure:,If suspected or confirmed Hydrofluoric Acid exposure:,fine_grained
192,1. Ensure injured person has flushed exposed area and removed contaminated clothing.,84,cns-safety-manual.pdf,39,CNS and EHS ERT staff must do the following:,CNS and EHS ERT staff must do the following:,fine_grained
193,"§ Eye contact with any chemical.
§ Skin contact with hydrofluoric acid (HF, BOE).
§ Skin contact results in redness, pain, or blisters.",135,cns-safety-manual.pdf,39,Assist individual in obtaining medical attention. Medical attention is necessary in the following situations:,Assist individual in obtaining medical attention. Medical attention is necessary in the following situations:,fine_grained
194,Obtain Material Safety Data Sheet(s) of the chemical contacted.,63,cns-safety-manual.pdf,39,Assist individual in obtaining medical attention. Medical attention is necessary in the following situations:,Assist individual in obtaining medical attention. Medical attention is necessary in the following situations:,fine_grained
195,"§ NFPA stands for National Fire Protection Association.
§ The NFPA 'fire diamond' (Fig. 6) is a visual notification standard maintained by the US Fire Protection Association.
§ This diamond allows emergency and lab personnel to easily identify the hazards of a particular chemical or storage area.",297,cns-safety-manual.pdf,39,How to Read an NFPA Hazard Communication Diamond,How to Read an NFPA Hazard Communication Diamond,fine_grained
196,Figure 5: NFPA diamond.,23,cns-safety-manual.pdf,40,How to Read an NFPA Hazard Communication Diamond,How to Read an NFPA Hazard Communication Diamond,fine_grained
197,Each quadrant of the diamond indicates a particular hazard.  All users of CNS laboratories must be able to interpret these hazard indicators.,141,cns-safety-manual.pdf,40,How to Read an NFPA Hazard Communication Diamond,How to Read an NFPA Hazard Communication Diamond,fine_grained
198,"GLYPH<0> 4= Deadly
GLYPH<0> 3= Extreme Danger
GLYPH<0> 2=Hazardous
GLYPH<0> 1= Slightly Hazardous
0= Normal Material",116,cns-safety-manual.pdf,40,§ Blue Quadrant (Health),§ Blue Quadrant (Health),fine_grained
199,"GLYPH<0> 4=Below 73°F
GLYPH<0> 3=Below 100°F
GLYPH<0> 2=Below 100°F - not exceeding 200°F
GLYPH<0> 1=Above 200°F
GLYPH<0> 0= Will not Burn",138,cns-safety-manual.pdf,40,§ Red Quadrant (Flammability -Flash Points),§ Red Quadrant (Flammability -Flash Points),fine_grained
200,"§ Yellow Quadrant (Reactivity)
GLYPH<0> 4= May Detonate
GLYPH<0> 3= Shock and Heat May Detonate
GLYPH<0> 2= Violent Chemical Change
GLYPH<0> 1 = Unstable if Heated
GLYPH<0> 0=Stable
§ White Quadrant (Specific Hazard)
GLYPH<0> OX = Oxidizer
GLYPH<0> W = Use no Water",265,cns-safety-manual.pdf,41,§ Red Quadrant (Flammability -Flash Points),§ Red Quadrant (Flammability -Flash Points),fine_grained
201,ACID = Acid,11,cns-safety-manual.pdf,41,§ Red Quadrant (Flammability -Flash Points),§ Red Quadrant (Flammability -Flash Points),fine_grained
202,"GLYPH<0> ALK = Alkali
GLYPH<0> COR = Corrosive",46,cns-safety-manual.pdf,41,§ Red Quadrant (Flammability -Flash Points),§ Red Quadrant (Flammability -Flash Points),fine_grained
203,GLYPH<0>,8,cns-safety-manual.pdf,41,§ Red Quadrant (Flammability -Flash Points),§ Red Quadrant (Flammability -Flash Points),fine_grained
204,GLYPH<0>,8,cns-safety-manual.pdf,41,§ Red Quadrant (Flammability -Flash Points),§ Red Quadrant (Flammability -Flash Points),fine_grained
205,= Radioactive,13,cns-safety-manual.pdf,41,§ Red Quadrant (Flammability -Flash Points),§ Red Quadrant (Flammability -Flash Points),fine_grained
206,o Fire Alarm,12,cns-safety-manual.pdf,41,Emergency Evacuation Procedures,Emergency Evacuation Procedures,fine_grained
207,"If you hear the fire alarm, leave the cleanroom via the emergency exit doors. If in other labs, leave by nearest exit. Exit the building through the nearest stairwell.",167,cns-safety-manual.pdf,41,Emergency Evacuation Procedures,Emergency Evacuation Procedures,fine_grained
208,"Once outside, report to the rally point in front of Pierce Hall. Someone from EHS or CNS will be coming to ask if anyone is missing. This information will be communicated to emergency responders at the Fire Command Center (located at the front entrance to LISE and McKay).",272,cns-safety-manual.pdf,41,Emergency Evacuation Procedures,Emergency Evacuation Procedures,fine_grained
209,"If it is after 5pm Monday through Friday or on weekends, you personally can report anyone missing to the Cambridge Fire Department at the Fire Command Center.",158,cns-safety-manual.pdf,42,Emergency Evacuation Procedures,Emergency Evacuation Procedures,fine_grained
210,Do not re-enter LISE until Cambridge Fire Department gives the approval.,72,cns-safety-manual.pdf,42,Emergency Evacuation Procedures,Emergency Evacuation Procedures,fine_grained
211,"If Blue toxic gas alarm sounds, you must leave the building and report to the front of Pierce Hall.",99,cns-safety-manual.pdf,42,o Toxic Gas Alarm,o Toxic Gas Alarm,fine_grained
212,The blue light means that there is a gas leak in the ambient air near a cleanroom tool or in the M14 gas room.,110,cns-safety-manual.pdf,42,o Toxic Gas Alarm,o Toxic Gas Alarm,fine_grained
213,"If an amber/yellow gas alarm sounds, you must leave immediate area. Go to where there are no flashing/amber toxic gas strobes, for example the LISE lobby. If you want to inquire of the time, it will take a long time before you can re-enter the cleanroom. You can visit the LISE Fire Command Center at the front entrance.",320,cns-safety-manual.pdf,42,o Toxic Gas Alarm,o Toxic Gas Alarm,fine_grained
214,"Figure 6:  Évacuation routes, LISE bassement.",45,cns-safety-manual.pdf,42,Evacuation Routes,Evacuation Routes,fine_grained
215,"Figure 7: Evacuation Routes, LISE ground floor.",47,cns-safety-manual.pdf,43,Evacuation Routes,Evacuation Routes,fine_grained
216,"Figure 8:  Évacuation routes, LISE mezzanine.",45,cns-safety-manual.pdf,43,Evacuation Routes,Evacuation Routes,fine_grained
217,"Figure 9: Evacuation Routes, LISE 3rd floor.",44,cns-safety-manual.pdf,43,Evacuation Routes,Evacuation Routes,fine_grained
218,Presently Uranyl Acetate is the only radioactive material allowed in the Center for Nanoscale Systems facility. Its use must be pre-approved by EHS. It may be encountered in G05 (BL2 area) and in B15A (imaging sample prep lab).,227,cns-safety-manual.pdf,44,Ionizing Radiation,Ionizing Radiation,fine_grained
219,Users of Uranyl Acetate must take a training course called Radioactive Materials Safety on Harvard's Training Portal. To enroll in the Harvard's Radioactive Materials Safety course go to Harvard's Training portal and sign up for the course called Radioactive Materials Safety EHS-RP0101. If you are a nonharvard user contact CNS administrator for assistance.,358,cns-safety-manual.pdf,44,Ionizing Radiation,Ionizing Radiation,fine_grained
220,"X-ray training is needed for personnel who use the Micro-Ct Scanner, XPS and XRF tools. To enroll in the Harvard's X-Ray Device Safety course go to Harvard's Training portal and sign up for the course called X-Ray Device Safety EHS-RP00107. If you are a non-harvard user contact CNS administrator for assistance.",312,cns-safety-manual.pdf,44,Ionizing Radiation,Ionizing Radiation,fine_grained
221,"∞ X-rays are present inside Scanning Electron and Transmission Electron Microscopes. Baseline X-ray surveys are taken of each SEM and TEM and the Micro CT scanner. Additional surveys are conducted every two years. These measurements are performed to verify that X-rays are not leaking from these tools. X-Ray Device training is not required for use of SEMs and TEMS. If you would like to see a copy of the surveys, you can contact the LISE EHS officer on 5-1290.",462,cns-safety-manual.pdf,44,Ionizing Radiation,Ionizing Radiation,fine_grained
222,Lasers: If you plan to use class IIIb and Class IV lasers you will need to take the laser safety course on the Harvard Training Portal. The course is called Laser Safety EHS-RP0102. If you are a non-harvard user contact CNS administrator for assistance.You will also have to complete the requirements of FM007 'CNS Laser Safety Requirements'.,342,cns-safety-manual.pdf,44,Non-Ionizing Radiation,Non-Ionizing Radiation,fine_grained
223,"Biological effects can result from exposure to RF energy.  Biological effects that result from heating of tissue by RF energy are often referred to as ""thermal"" effects.  It has been known for many years that exposure to extremely high levels of RF radiation can be harmful due to the ability of RF energy to heat biological tissue rapidly.  This is the principle by which microwave ovens cook food.  Exposure to extremely high RF intensities can result in heating of biological tissue and an increase in body temperature.  Tissue damage in humans could occur during exposure to high RF levels because of the body's inability to cope with or dissipate the excessive heat that could be generated.  Two areas of the body, the eyes, and the testes, are particularly vulnerable to RF heating because of the relative lack of available blood flow to dissipate the excess heat load.",875,cns-safety-manual.pdf,45,Radio-Frequency Exposure:,Radio-Frequency Exposure:,fine_grained
224,"At low levels of exposure to RF radiation, i.e ., levels lower than those that would produce significant heating; the evidence for production of harmful biological effects is ambiguous and unproven.  Such effects, if they exist, have been referred to as ""non-thermal"" effects.  Several reports have appeared in the scientific literature describing the observation of a range of biological effects resulting from exposure to low-levels of RF energy.  However, in most cases, further experimental research has been unable to reproduce these effects.  Furthermore, since much of the research is not done on whole bodies ( in vivo ), there has been no determination that such effects constitute a human health hazard. -from http://www.fcc.gov/oet/rfsafety/rf-faqs.html#Q5",767,cns-safety-manual.pdf,45,Radio-Frequency Exposure:,Radio-Frequency Exposure:,fine_grained
225,"RF surveys of equipment that generate radiofrequencies (sputtering, reactive ion etches (RIE), and chemical vapor deposition (CVD) tools) are performed at commissioning and then every two years. If you need a copy of a survey, contact the LISE EHS Officer.",256,cns-safety-manual.pdf,45,Radio-Frequency Exposure:,Radio-Frequency Exposure:,fine_grained
226,Electromagnetic radiation in the 1 mm (about 0.04 in) to 1 m wavelength range (300 MHz to 300 GHz) is referred to as,116,cns-safety-manual.pdf,45,Microwave Exposure:,Microwave Exposure:,fine_grained
227,"microwave radiation and is part of what is known as radiofrequency (RF) radiation. The latter covers the 0.5 MHz to 300 GHz range and is considered in the context of adverse biological effects. RF radiation is nonionizing radiation. This means that, in general, it does not have sufficient energy to kick an electron off an atom thus producing charged particles in a body and causing biological damage. The only proven harmful effect from exposure to microwave (or RF) radiation is thermal. RF radiation can enter deep into the body and heat human organs. Thus, the depth of penetration and the level absorption of radiation in the body are relevant.",650,cns-safety-manual.pdf,45,Microwave Exposure:,Microwave Exposure:,fine_grained
228,Heating at above 10 GHz (3 cm wavelength or less) occurs in the outer skin surface. - From 3 GHz to 10 GHz (10 cm (about 3.94 in) to 3 cm) the penetration is deeper and the heating higher.,188,cns-safety-manual.pdf,46,Microwave Exposure:,Microwave Exposure:,fine_grained
229,"From 150 MHz to about 1 GHz (200 cm (about twice the length of a baseball bat) to 25 cm (about 9.84 in) wavelength), penetration is even deeper and because of high absorption, deep body heating can occur.",204,cns-safety-manual.pdf,46,Microwave Exposure:,Microwave Exposure:,fine_grained
230,"Any part of the body that cannot dissipate heat efficiently or is heat sensitive may be damaged by microwave radiation of sufficient power. The lens of the eye and testes are respective examples. Are there non-thermal ADVERSE effects of microwave radiation in humans? We know that there ARE non-thermal effects: microwaves can cause hearing sensation, can affect behavior (in animal studies), etc.",397,cns-safety-manual.pdf,46,Microwave Exposure:,Microwave Exposure:,fine_grained
231,"Are these effects adverse and reversible? Research is continuing in this area as well as in RF radiation effects on immune and central nervous system. Much more work is needed, and you can get a degree in science and do some research in this area. Have said all this, it is my personal view that manufactured effects (i.e., those that have not been a part of our natural history) must be treated with caution, and lack of evidence for adverse effects is NOT the same thing as proof of safety. From Dr. Ali Hounsary Advanced Photon Source Argonne National Laboratory",565,cns-safety-manual.pdf,46,Microwave Exposure:,Microwave Exposure:,fine_grained
232,"Microwave Surveys of equipment that generate microwaves (NEXX reactive ion etcher (RIE) and the NEXX chemical vapor deposition (CVD) tools) are performed at commissioning and then every two years. If a tool is moved it will also be re-surveyed. If you would like to have a copy of any microwave survey report, contact the LISE EHS Officer.",339,cns-safety-manual.pdf,46,Microwave Exposure:,Microwave Exposure:,fine_grained
233,"Any work involving human cell lines, human blood or serum or infectious agents must be performed in BL2 lab in room G05.",120,cns-safety-manual.pdf,47,Biosafety,Biosafety,fine_grained
234,"Before any biomaterials can be brought into any CNS laboratory, they must be requested through FM006 'CNS Material Request Form' and approved by EHS.",149,cns-safety-manual.pdf,47,Biosafety,Biosafety,fine_grained
235,Before any biomaterials work is performed you must complete the requirements set forth in document FM009 Pre-Training Requirements for Biological Safety. It requires proof of attendance from the Harvard Biosafety Course. To enroll in the Harvard's Laboratory Biosafety course go to Harvard's Training portal and sign up for the course called Laboratory Biosafety EHS-Lab-103. If you are a nonharvard user contact CNS administrator for assistance.,446,cns-safety-manual.pdf,47,Biosafety,Biosafety,fine_grained
236,Ultraviolet light is a radiant energy which occupies the region between visible light and X-ray in the electromagnetic spectrum. The hazards of the emitted radiation depend upon the wavelength. The UV section of the spectrum is divided into three parts:,253,cns-safety-manual.pdf,47,Spectra of Ultraviolet Light,Spectra of Ultraviolet Light,fine_grained
237,"UV-A (315-400 nm): radiation equivalent to that received from the sun, and unless a person is especially sensitive, the most that can happen to his/her skin is that it will tan.",177,cns-safety-manual.pdf,47,Spectra of Ultraviolet Light,Spectra of Ultraviolet Light,fine_grained
238,"UV-B (280-315 nm): is the middle range of UV radiation, and it is more harmful.",79,cns-safety-manual.pdf,47,Spectra of Ultraviolet Light,Spectra of Ultraviolet Light,fine_grained
239,UV-C (180-280 nm): overlaps X-rays and must be dealt with under extreme precautions.,84,cns-safety-manual.pdf,47,Spectra of Ultraviolet Light,Spectra of Ultraviolet Light,fine_grained
240,"Ultraviolet burns of the eye (actinic keratosis) are very painful, but not normally of lasting effect (UV-A and UV-B). Often an individual does not initially realize that they have been exposed. Hours after",206,cns-safety-manual.pdf,47,Symptoms of Overexposure,Symptoms of Overexposure,fine_grained
241,"exposure, an exposed person may notice that their eyes become painful, feeling as if grains of sand are under the eyelid. Often the victim does not make the connection between working with UV-emitting light source and the pain being experienced.",245,cns-safety-manual.pdf,48,Symptoms of Overexposure,Symptoms of Overexposure,fine_grained
242,Some studies connect UV exposure to skin cancer; severe burns are also possible.,80,cns-safety-manual.pdf,48,Symptoms of Overexposure,Symptoms of Overexposure,fine_grained
243,Any blemish that appears on the skin after exposure to UV radiation should be examined by a physician.,102,cns-safety-manual.pdf,48,UV Emergency Procedures,UV Emergency Procedures,fine_grained
244,All workers using UV emitting sources must have eye protection (goggles or normal glasses). Most plastics and all glass are an efficient shield for UV.,151,cns-safety-manual.pdf,48,UV Safety Guidelines:,UV Safety Guidelines:,fine_grained
245,"If you are working with UV-C or high doses of UV-A or B, you should also protect your skin. Special creams are available for this.",130,cns-safety-manual.pdf,48,UV Safety Guidelines:,UV Safety Guidelines:,fine_grained
246,"If you are working with a UV emitting source, be certain that other people in your area are guarded from direct radiation. The use of plastic shields and prominently placed signs are helpful. Never look directly at the source. Also, be careful to avoid reflections from metal surfaces.",285,cns-safety-manual.pdf,48,UV Safety Guidelines:,UV Safety Guidelines:,fine_grained
247,Lockout-tagout procedures must be followed when working on equipment that must be de-energized for service.,107,cns-safety-manual.pdf,48,High Voltage,High Voltage,fine_grained
248,Leads exposed during service which are normally energized with 50 or more volts should be shrouded or taped for shock protection.,129,cns-safety-manual.pdf,48,High Voltage,High Voltage,fine_grained
249,Equipment covers temporarily removed for service must be replaced as soon as possible.,86,cns-safety-manual.pdf,48,High Voltage,High Voltage,fine_grained
250,Allergies to latex or other chemicals.,38,cns-safety-manual.pdf,48,High Voltage,High Voltage,fine_grained
251,Some individuals may have an allergic reaction to latex gloves. The nitrile gloves provided in CNS labs should not produce this reaction.,137,cns-safety-manual.pdf,48,High Voltage,High Voltage,fine_grained
252,"If you observe an allergy, please seek medical attention and report to EHS.",75,cns-safety-manual.pdf,48,High Voltage,High Voltage,fine_grained
253,"Stop, drop, and roll.",21,cns-safety-manual.pdf,49,Clothing on fire.,Clothing on fire.,fine_grained
254,"If a power failure occurs, please follow the protocol for an orderly dismissal from the laboratory. If possible, leave chemicals and instruments in a safe state. All CNS labs have back-up emergency lighting for exit signs. Exit the laboratory and wait for power to return. Notify Operations Center after hours.",310,cns-safety-manual.pdf,49,Power failure.,Power failure.,fine_grained
255,"-EXHAUST: If an exhaust failure occurs all chemical use must be suspended. Wet benches and hoods should alarm. Lower bench/hood shields. Notify Operations Center after hours.
-SUPPLY: If the cleanroom supply fails alone, the cleanroom will become negatively pressured with respect to the hallways. Leave laboratory - outward opening exit doors may require extra effort to open. Notify Operations Center after hours.",415,cns-safety-manual.pdf,49,Ventilation failure.,Ventilation failure.,fine_grained
256,"FM022 'CNS Incident Report Form' should be used to report unsafe acts, ideas to improve environmental health and safety issues at CNS, equipment issues, or any recommendation. They are in each CNS lab. Complete the form and submit the following instructions. All incidents will be reviewed by the LISE safety officer and the LISE Environmental Health and Safety Committee and the CNS staff.",390,cns-safety-manual.pdf,49,Incident Reporting,Incident Reporting,fine_grained
257,Email to any CNS staff is also an acceptable way to communicate concerns about your safety at the CNS facility.,111,cns-safety-manual.pdf,49,Incident Reporting,Incident Reporting,fine_grained
258,Accidents must be reported to the LISE EHS Officer.,51,cns-safety-manual.pdf,49,Incident Reporting,Incident Reporting,fine_grained
259,"Before working with nanomaterials, it is required that you fill out FM008 'CNS Nanoparticle Safety Requirements Form'",117,cns-safety-manual.pdf,49,Working Safely with Nanomaterials,Working Safely with Nanomaterials,fine_grained
260,"Nanomaterials or nanoparticles are human engineered particles with at least one dimension in the range of one to one hundred nanometers.  They can be composed of many different base materials (carbon, silicon, and various metals.",229,cns-safety-manual.pdf,50,What are Nanomaterials,What are Nanomaterials,fine_grained
261,"Naturally created particles of this size range are normally called ultra-fine particles.  Examples are welding fumes, volcanic ash, motor vehicle exhaust, and combustion products.",179,cns-safety-manual.pdf,50,What are Nanomaterials,What are Nanomaterials,fine_grained
262,"Þ Nanomaterials come in many different shapes and dimensions, such as:
0- dimensional: quantum dots
1- dimensional: nanowires, Nanotubes
2- dimensional: nanoplates, Nanoclays
3-dimensional: Buckyballs, Fullerenes, nanorods, crystalline structures
Nanomaterial Safety Information can be found in EHS website https://www.ehs.harvard.edu/programs/nano-science-technology
Þ",369,cns-safety-manual.pdf,50,What are Nanomaterials,What are Nanomaterials,fine_grained
263,"Before chemicals can be brought into any CNS facility, they must first be approved by certain CNS staff and the LISE building Lab Safety Advisor. Approval is granted through a system called Material Request Form. Material Request Forms can be found on the CNS website under the User Section. Under forms look for Material Request Forms.",336,cns-safety-manual.pdf,50,Chemical Transportation.,Chemical Transportation.,fine_grained
264,Chemicals must be brought directly into the clean room and not left unattended for any amount of time.,102,cns-safety-manual.pdf,50,Transporting chemicals within CNS facility,Transporting chemicals within CNS facility,fine_grained
265,"§ Ensure you have been approved to bring a specific chemical into the clean room via material request forms.
§ Material Request forms can be found on the CNS user portal under forms.
§ Ensure that you have informed your CNS contact the volume of the chemical you wish to store in the clean room. Flammable liquid volumes are controlled closely by EHS. There is a set limit of flammable liquids allowed in the clean room. There is also a space allocation issue for all other chemicals but especially flammable liquids.
§ Ensure chemicals are delivered to your own facility first.
§ Then bring the chemical in its original Department of Transportation (DOT) approved packaging to CNS. No more than 4 gallons at any one time.
§ Then bring the chemical in its original Department of Transportation (DOT) approved packaging to CNS. No more than 4 gallons at any one time (approval is needed via Material Request form).
§ Bring the original package into the gowning station and place it on the floor next to you.
§ Ensure that there are enough rubber chemical carriers in the gowning station to handle transport into the clean room.
§ If rubber carriers are not available enter clean room to find some (chemical is still in original shipping package in gowning station).
§ Upon returning to the gowning station open the package and place chemical bottle directly into the rubber carrier and bring to a designated chemical cabinet (if not sure contact a CNS staff member).
§ If you want to transport chemicals from another local (Cambridge Campus) Harvard building to CNS, ensure that the chemical is in a leak proof primary container and then place in a secondary sealed container. The chemical name, date and your contact information must be on the secondary container.
§ If you are transporting a lab-made experimental material, the container(s) should be labeled with:
§ Researcher's name
§ Material identification (name of the chemical compound(s) in the sample container, and the quantity and/or concentration of each
§ Appropriate hazard warnings (e.g., GHS hazard classification, biohazard symbol).  If hazards for multiple containers are similar, a single label on the secondary container is sufficient.
§ If applicable, specify that the sample is dry nanomaterials or nanomaterials in solution, as nanomaterials may exhibit unusual reactivity and toxicity from their parent compounds",2386,cns-safety-manual.pdf,"50, 51",Transporting chemicals within CNS facility,Transporting chemicals within CNS facility,fine_grained
266,"0.6, Date = 5/21/09. 0.6, Author (s) = J. Sweeney. 0.6, Changes/Additions = Added sections.. 0.7, Date = 5/22/09. 0.7, Author (s) = E. Martin. 0.7, Changes/Additions = Formatting cleanup.. 0.8, Date = 5/26/09. 0.8, Author (s) = EM. 0.8, Changes/Additions = Restored from laptop.. 0.9, Date = 6/2/09. 0.9, Author (s) = JS. 0.9, Changes/Additions = Added nanoparticle guidance.. 1.0, Date = 7/29/09. 1.0, Author (s) = SI/JS. 1.0, Changes/Additions = Clarifications and formatting.. 1.1, Date = 7/29/09. 1.1, Author (s) = EM. 1.1, Changes/Additions = Clarify scope of chemical compatibility chart.. 1.2, Date = 8/12/09. 1.2, Author (s) = EM. 1.2, Changes/Additions = Updated evacuation route diagrams.. 1.3, Date = 8/17/09. 1.3, Author (s) = JS. 1.3, Changes/Additions = Updated face shield use requirements in following  sections: 5.4, 5.5, 5.17 and Section 10 PPE table. 1.4, Date = 06/08/10. 1.4, Author (s) = JS. 1.4, Changes/Additions = Updated the following sections: 19 hazardous Waste,",990,cns-safety-manual.pdf,52,Transporting chemicals within CNS facility,Transporting chemicals within CNS facility,fine_grained
267,"12.6.10, 10.1, 10.3 and 10.4,. 1.5, Date = 6/18/10. 1.5, Author (s) = EM. 1.5, Changes/Additions = Updated staff contact list. 1.6, Date = 2/17/11. 1.6, Author (s) = JS. 1.6, Changes/Additions = Added sections: 5.3.4, 18.2.10; 18.2.1; 5.10.2; 5.10.4;  20.2.3; revised section 19.5, revised section 12.4.2. 1.7, Date = 3/9/11. 1.7, Author (s) = EM. 1.7, Changes/Additions = Clerical corrections throughout.. 1.8, Date = 3/15/11. 1.8, Author (s) = JS. 1.8, Changes/Additions = Added statement about the building fire alarm system  sounding during a high-level ambient leak in clean room or  M14 room, added statement about amber light alarming  when we lose exhaust to clean room and or any gas  cabinet. Section 5.10.2 updated, Section 20.3.2 updated to. 1.9, Date = 3/23/11. 1.9, Author (s) = EM. 1.9, Changes/Additions = Spell check; create pdf for internal review.. 1.10, Date = 10/31/2018. 1.10, Author (s) = JS. 1.10, Changes/Additions = . 1.11, Date = 08/16/2022. 1.11, Author (s) = JS. 1.11, Changes/Additions = Added section 29 Chemical Transportation. 1.12, Date = 10/20/2022. 1.12, Author (s) = JS. 1.12, Changes/Additions = Deleted and added new hyperlinks",1166,cns-safety-manual.pdf,52,Transporting chemicals within CNS facility,Transporting chemicals within CNS facility,fine_grained
268,--- End of Document ---,23,cns-safety-manual.pdf,52,Transporting chemicals within CNS facility,Transporting chemicals within CNS facility,fine_grained
